station_id,name,lat,lon,capacity,stationCode,nbMecha,nbElec,nbdocklibre,last_reported
213688169,Benjamin Godard - Victor Hugo,48.865983,2.275725,35,16107,0,3,32,1699018510
653222953,Mairie de Rosny-sous-Bois,48.871256519012,2.4865807592869,30,31104,9,13,5,1699018525
17278902806,Rouget de L'isle - Watteau,48.778192750803,2.3963020229163,20,44015,4,2,11,1699018307
36255,Toudouze - Clauzel,48.87929591733507,2.3373600840568547,21,9020,0,7,14,1699018175
37815204,Mairie du 12ème,48.840855311763,2.3875549435616,30,12109,7,2,21,1699018262
251039991,Cassini - Denfert-Rochereau,48.837525839067,2.3360354080796,25,14111,0,2,23,1699018520
85002689,Jourdan - Stade Charléty,48.819428333369,2.3433353751898,60,14014,3,3,50,1699018512
2515829865,Basilique,48.93626891059109,2.3588666820200914,22,32017,1,6,14,1699018581
516709288,Charonne - Robert et Sonia Delaunay,48.855907555969,2.3925706744194,20,11104,0,3,16,1699018461
120827885,Messine - Place Du Pérou,48.875448033960744,2.315508019010038,12,8026,6,0,6,1699018467
66491398,Le Brun - Gobelins,48.835092787824,2.3534681351338,48,13007,3,7,38,1699018359
37874517,Saint-Sulpice,48.85165383178419,2.3308077827095985,21,6003,6,1,14,1699018508
210565680,Vaneau - Sèvres,48.848563233059,2.3204218259346,35,7002,0,1,19,1699018405
210403080,Lacépède - Monge,48.84389286531899,2.3519663885235786,23,5110,1,4,17,1699018434
210561800,Saint-Romain - Cherche-Midi,48.84708159081946,2.321374788880348,17,6108,7,0,10,1699018341
209063434,André Karman - République,48.91039875761846,2.3851355910301213,31,33006,6,1,22,1699018445
94555589,Pierre et Marie Curie - Maurice Thorez,48.81580226360801,2.376804985105991,27,42016,1,6,19,1699018400
244498842,Bois de Vincennes - Gare,48.836022242886884,2.4708339950830287,50,41301,23,2,22,1699018425
210405211,Beaux-Arts - Bonaparte,48.856451985395786,2.334851883351803,20,6021,4,9,7,1699018574
43195240,Silly - Galliéni,48.835583838706,2.2325500845909,25,21010,10,2,12,1699018607
501862076,Place Nelson Mandela,48.862453313908,2.1961666225454,22,25006,1,3,17,1699018407
17486274358,Jean Rostand - Paul Vaillant Couturier,48.908168131015,2.4530601033354,40,30002,3,3,34,1699018456
207633746,Grande Armée - Brunel,48.876116,2.288124,62,17038,14,11,37,1699018383
16560752067,Bracion - Périphérique,48.826103771275,2.3004549373748,30,15202,0,2,28,1699018488
210566542,Square Boucicaut,48.851296433665276,2.325061820447445,60,7003,11,25,23,1699018494
85043758,Guersant - Gouvion-Saint-Cyr,48.88287775178599,2.287667370814871,36,17041,7,0,28,1699018611
54000559,Jouffroy d'Abbans - Wagram,48.881973298352,2.301132157445,40,17026,8,5,26,1699018534
210397939,Thouin - Cardinal Lemoine,48.84504716661511,2.3494647851273465,17,5016,0,7,9,1699018259
