station_id,name,lat,lon,capacity,stationCode,nbMecha,nbElec,nbdocklibre,last_reported
213688169,Benjamin Godard - Victor Hugo,48.865983,2.275725,35,16107,0,0,34,1667247431
653222953,Mairie de Rosny-sous-Bois,48.871256519012,2.4865807592869,30,31104,1,15,12,1667247547
516709288,Charonne - Robert et Sonia Delauney,48.85590755596891,2.3925706744194035,20,11104,4,6,10,1667247359
36255,Toudouze - Clauzel,48.87929591733507,2.3373600840568547,21,9020,1,1,18,1667247267
37815204,Mairie du 12ème,48.840855311763,2.3875549435616,30,12109,20,8,1,1667247617
251039991,Cassini - Denfert-Rochereau,48.837525839067,2.3360354080796,25,14111,1,1,22,1667247594
85002689,Jourdan - Stade Charléty,48.819428333369,2.3433353751898,60,14014,3,1,53,1667247615
123095125,Alibert - Jemmapes,48.8710440519842,2.366104461987773,60,10013,9,5,42,1667247573
120827885,Messine - Place Du Pérou,48.875448033960744,2.315508019010038,12,8026,3,2,7,1667247545
100769544,Harpe - Saint-Germain,48.851518815017,2.3436703160405,45,5001,29,6,9,1667247575
37874517,Saint-Sulpice,48.85165383178419,2.3308077827095985,21,6003,12,3,6,1667247534
66491398,Le Brun - Gobelins,48.835092787823875,2.353468135133752,48,13007,10,7,30,1667247550
210403080,Lacépède - Monge,48.84389286531899,2.3519663885235786,23,5110,3,6,13,1667247163
210561800,Saint-Romain - Cherche-Midi,48.84708159081946,2.321374788880348,17,6108,1,1,13,1667247518
209063434,André Karman - République,48.91039875761846,2.3851355910301213,31,33006,1,1,28,1667247378
94555589,Pierre et Marie Curie - Maurice Thorez,48.81580226360801,2.376804985105991,27,42016,1,2,24,1667247441
244498842,Bois de Vincennes - Gare,48.836022242886884,2.4708339950830287,50,41301,5,5,39,1667247539
210405211,Beaux-Arts - Bonaparte,48.856451985395786,2.334851883351803,20,6021,0,0,20,1667247079
43195240,Silly - Galliéni,48.835583838706,2.2325500845909,25,21010,7,3,14,1667247605
501862076,Place Nelson Mandela ,48.862090937689715,2.196576297283173,22,25006,0,0,21,1667247103
54000559,Jouffroy d'Abbans - Wagram,48.881973298351625,2.301132157444954,40,17026,5,7,28,1667247488
207633746,Grande Armée - Brunel,48.876116,2.288124,62,17038,3,2,45,1667247614
16560752067,Bracion - Périphérique,48.826103771275,2.3004549373748,0,15202,0,0,0,1661433064
210566542,Square Boucicaut,48.851296433665276,2.325061820447445,60,7003,5,1,54,1667247153
85043758,Guersant - Gouvion-Saint-Cyr,48.88287775178599,2.287667370814871,36,17041,6,6,24,1667247456
210565680,Vaneau - Sèvres,48.84856323305935,2.3204218259345537,35,7002,6,4,25,1667247469
