station_id,name,lat,lon,capacity,stationCode,nbMecha,nbElec,nbdocklibre,last_reported
213688169,Benjamin Godard - Victor Hugo,48.865983,2.275725,35,16107,1,2,32,1668488291
653222953,Mairie de Rosny-sous-Bois,48.871256519012,2.4865807592869,30,31104,3,9,18,1668488584
516709288,Charonne - Robert et Sonia Delauney,48.85590755596891,2.3925706744194035,20,11104,9,0,11,1668488223
36255,Toudouze - Clauzel,48.87929591733507,2.3373600840568547,21,9020,6,3,12,1668488342
37815204,Mairie du 12ème,48.840855311763,2.3875549435616,30,12109,19,7,2,1668488601
251039991,Cassini - Denfert-Rochereau,48.837525839067,2.3360354080796,25,14111,3,0,21,1668488464
85002689,Jourdan - Stade Charléty,48.819428333369,2.3433353751898,60,14014,8,6,46,1668488609
123095125,Alibert - Jemmapes,48.8710440519842,2.366104461987773,60,10013,26,1,33,1668488507
120827885,Messine - Place Du Pérou,48.875448033960744,2.315508019010038,12,8026,0,2,9,1668488413
100769544,Harpe - Saint-Germain,48.851518815017,2.3436703160405,45,5001,4,2,37,1668488513
37874517,Saint-Sulpice,48.85165383178419,2.3308077827095985,21,6003,5,3,13,1668488322
66491398,Le Brun - Gobelins,48.835092787823875,2.353468135133752,48,13007,10,9,28,1668488322
16560752067,Bracion - Périphérique,48.826103771275,2.3004549373748,30,15202,0,0,30,1661433064
210403080,Lacépède - Monge,48.84389286531899,2.3519663885235786,23,5110,1,0,21,1668488542
210561800,Saint-Romain - Cherche-Midi,48.84708159081946,2.321374788880348,17,6108,4,1,12,1668488569
209063434,André Karman - République,48.91039875761846,2.3851355910301213,31,33006,4,9,16,1668488581
94555589,Pierre et Marie Curie - Maurice Thorez,48.81580226360801,2.376804985105991,27,42016,4,2,21,1668488408
244498842,Bois de Vincennes - Gare,48.836022242886884,2.4708339950830287,50,41301,12,4,32,1668488574
210405211,Beaux-Arts - Bonaparte,48.856451985395786,2.334851883351803,20,6021,1,0,17,1668488460
43195240,Silly - Galliéni,48.835583838706,2.2325500845909,25,21010,9,4,11,1668488554
501862076,Place Nelson Mandela ,48.862090937689715,2.196576297283173,22,25006,0,5,17,1668488521
54000559,Jouffroy d'Abbans - Wagram,48.881973298351625,2.301132157444954,40,17026,3,5,32,1668488114
207633746,Grande Armée - Brunel,48.876116,2.288124,62,17038,2,3,56,1668488048
210566542,Square Boucicaut,48.851296433665276,2.325061820447445,60,7003,0,0,59,1668488587
85043758,Guersant - Gouvion-Saint-Cyr,48.88287775178599,2.287667370814871,36,17041,3,2,31,1668488610
210565680,Vaneau - Sèvres,48.84856323305935,2.3204218259345537,35,7002,17,4,14,1668488218
437597018,Invalides - Duroc,48.847792473295,2.3161920905113,29,7001,0,0,29,1664169999
210397939,Thouin - Cardinal Lemoine,48.84504716661511,2.3494647851273465,17,5016,0,2,15,1668488182
82405965,Froment - Bréguet,48.8570414504784,2.37289470306807,43,11025,20,0,20,1668488391
213682736,Morillons - Dantzig,48.83310149953933,2.299380004405976,52,15047,9,9,33,1668488434
54000581,Croulebarde - Corvisart,48.830981659316855,2.3481646925210953,34,13101,9,11,14,1668488352
13105968,Le Brix et Mesmin - Jourdan,48.82234096593411,2.327861653302471,21,14108,1,3,17,1668488602
653208733,Romainville - Vaillant-Couturier,48.86785,2.446748,38,31024,5,13,20,1668488605
27415224,Bir Hakeim,48.853844054333514,2.289705348222022,33,15026,1,2,29,1668488194
907054879,Liberté - Vert-de-Maisons,48.79014780960843,2.43286281824112,20,47007,9,8,0,1668488315
129094535,Porte de Saint-Ouen - Bessières,48.89792240854517,2.32851451022192,42,17044,0,2,40,1668488409
54000612,Cambrai - Benjamin Constant,48.89594736851349,2.381133802246315,43,19033,0,1,40,1668488355
80101533,Chazelles - Courcelles ,48.879406604954,2.3034455627202988,35,17025,1,4,26,1668488283
128986726,Boétie - Ponthieu,48.871417284354834,2.307678759098053,33,8050,4,0,27,1668488604
599135701,Ramponeau - Belleville,48.871031137596,2.379056852114,44,20143,13,1,29,1668488460
102747146,Lagny - Victor Basch,48.84884147189881,2.426325418925233,26,43002,8,7,11,1668488287
2515403527,Saint-Cloud - Hippodrome,48.85772148887421,2.2549109905958176,30,16138,0,1,28,1668488595
653132534,Louis Lejeune - Barbès,48.81807418981508,2.3267009854316716,25,21216,0,2,23,1668488475
506455295,Général Martial Valin - Pont du Garigliano,48.83823094269141,2.270506024360657,16,15068,0,0,15,1668488494
1057149522,Rond-point du Dr Albert Schweitzer,48.78980918988166,2.3143940046429634,22,22207,4,11,7,1668488540
210567545,Raspail - Varenne,48.85314781654488,2.3263905197381973,18,7004,0,0,17,1668488483
2515085147,Italie - Tolbiac,48.82557229464416,2.3576171323657036,21,13030,1,3,17,1668488537
653197324,Théâtre des Amandiers - Palais des sports,48.89264852683893,2.2136941552162175,24,92002,12,6,6,1668488609
210408693,Vaugirard - Monsieur le Prince,48.848951441614,2.3411329463124,26,6029,2,1,23,1668488266
42950839,Serrurier,48.8804934032465,2.39806417375803,18,19027,1,3,12,1668488584
14813797734,Raspail Barbès,48.8529945,2.4247387,28,31028,7,6,13,1668488271
88230992,De Toqueville - Terrasse,48.882428,2.314002,30,17048,0,2,28,1668488527
499303158,Jules Guesde - Pont du Port à l'Anglais,48.79628807093802,2.417212128639221,30,44017,17,6,7,1668488553
27415302,Michel-Ange - Parent de Rosan,48.840579923690115,2.2584119439125065,26,16118,13,7,6,1668488417
27414512,Caire - Dussoubs,48.86785342111862,2.349364310503006,40,2017,2,0,37,1668488114
210580039,Tour d'Auvergne - Rodier,48.879161,2.343698,17,9008,2,2,13,1668488141
49474389,Artois - Berri,48.87393521240818,2.3064258322119713,23,8103,0,0,23,1668488268
128940135,Marceau - Chaillot,48.86883394989261,2.2989967837929726,21,8048,0,1,19,1668488608
35149611,Liard - Amiral Mouchez,48.8214169,2.342167,14,14013,9,3,1,1668488602
1057296253,Regnault - Patay,48.82435782216384,2.377065159380436,63,13118,30,2,29,1668488577
210570888,Las Cases - Bourgogne,48.85909110474066,2.3185685276985173,22,7011,0,2,20,1668488585
129107656,Félix Ziem - Armand Gauthier,48.88949630486821,2.333393658804396,25,18111,6,4,14,1668488602
1057228658,Youri Gagarine - Karl Marx,48.78448485079149,2.35908430069685,22,48003,0,5,17,1668488133
230873471,Octave Feuillet - Albéric Magnard,48.86106902949534,2.2730283066630363,21,16110,4,3,14,1668488548
507934805,Ney - Porte de Clignancourt ,48.8978867,2.3458001,25,18134,0,2,23,1668488519
205047993,Edgar Quinet - Raspail,48.83940266673835,2.32971478253603,46,14002,0,0,45,1668488276
39799329,Faubourg Montmartre - La Fayette,48.87525454905335,2.340853661298752,35,9014,2,2,28,1668488495
129164969,Place Jean-Spire-Lemaître,48.8468428626593,2.452062070369721,50,43009,25,17,5,1668488512
128989986,Place Georges Guillaumin,48.874750203956566,2.301771435325988,29,8053,0,0,28,1668488201
129004826,Bellefond - Poissonnière,48.87759897050706,2.348463758826256,17,9001,8,0,9,1668488590
518825709,Jean Oestreicher - Porte de Champerret,48.88655580065981,2.288640439510346,21,17032,2,0,19,1668488256
128930462,Square Louis XVI,48.87320440102894,2.323658830743138,29,8016,1,0,27,1668488605
911767210,Alexandre Parodi - Quai de Valmy,48.87935941942529,2.366596162319184,24,10162,1,2,20,1668488134
54000565,Granges aux Belles,48.8761373390584,2.3680844979417,27,10115,10,1,15,1668488516
210586093,Dunkerque - Rocroy,48.880726,2.351464,24,10029,4,2,15,1668488399
7254,Gay Lussac - Saint-Jacques,48.844730256132095,2.341923944866407,24,5005,0,2,20,1668488283
369644630,Gare de l'Est - Faubourg-Saint-Martin,48.875642647477,2.3594588041306,32,10161,3,4,23,1668488337
214114469,Gare de Nogent-le-Perreux,48.83842553348809,2.493693307042122,32,41303,19,6,3,1668488420
128887067,Ségur - d'Estrées,48.85141997898257,2.3097044974565506,19,7018,9,2,8,1668488521
55927887,Gabriel Lamé,48.8351212784276,2.385534569621086,36,12031,14,2,16,1668488583
210574471,Abbeville - Faubourg Poissonnière,48.879223,2.349147,14,9002,7,2,4,1668488603
72765603,Boulangers - Cardinal Lemoine,48.8462904,2.3521495,20,5022,2,0,18,1668488373
210582921,Boudreau - Auber,48.87219,2.329423,14,9106,2,2,9,1668488535
16659953198,Verger - Colonel Guichard,48.816376985087,2.2670380088932,0,21328,0,0,0,1627561444
16659964929,Arsène Houssaye - Friedland,48.874510616163,2.2994716674148,0,8201,0,0,0,1642235570
43255030,Pereire - Ternes,48.87973954830735,2.288012132048607,48,17040,0,1,47,1668488604
129025451,Douai - Bruxelles,48.88320784122797,2.3308449949028507,27,9038,0,3,24,1668488606
