station_id,name,lat,lon,capacity,stationCode,nbMecha,nbElec,nbdocklibre,last_reported
213688169,Benjamin Godard - Victor Hugo,48.865983,2.275725,35,,1,0,34,1687821802
653222953,Mairie de Rosny-sous-Bois,48.871256519012,2.4865807592869,30,,10,16,4,1687822035
17486274358,Jean Rostand - Paul Vaillant Couturier,48.908168131015,2.4530601033354,0,,0,0,0,1686644543
36255,Toudouze - Clauzel,48.87929591733507,2.3373600840568547,21,,2,0,19,1687821984
37815204,Mairie du 12ème,48.840855311763,2.3875549435616,30,,28,1,0,1687822017
251039991,Cassini - Denfert-Rochereau,48.837525839067,2.3360354080796,25,,1,0,24,1687821546
85002689,Jourdan - Stade Charléty,48.819428333369,2.3433353751898,60,,4,3,50,1687821537
2515829865,Basilique,48.93626891059109,2.3588666820200914,22,,10,6,4,1687821990
516709288,Charonne - Robert et Sonia Delaunay,48.855907555969,2.3925706744194,20,,5,3,12,1687822074
120827885,Messine - Place Du Pérou,48.875448033960744,2.315508019010038,12,,1,1,9,1687821656
66491398,Le Brun - Gobelins,48.835092787824,2.3534681351338,48,,13,7,27,1687822026
37874517,Saint-Sulpice,48.85165383178419,2.3308077827095985,21,,0,1,20,1687821700
17278902806,Rouget de L'isle - Watteau,48.778192750803,2.3963020229163,0,,0,0,0,1675935337
210403080,Lacépède - Monge,48.84389286531899,2.3519663885235786,23,,4,2,15,1687822048
210561800,Saint-Romain - Cherche-Midi,48.84708159081946,2.321374788880348,17,,0,1,16,1687821803
209063434,André Karman - République,48.91039875761846,2.3851355910301213,31,,7,8,16,1687821998
94555589,Pierre et Marie Curie - Maurice Thorez,48.81580226360801,2.376804985105991,27,,6,14,4,1687822016
244498842,Bois de Vincennes - Gare,48.836022242886884,2.4708339950830287,50,,18,2,25,1687821980
210405211,Beaux-Arts - Bonaparte,48.856451985395786,2.334851883351803,20,,0,1,18,1687821826
43195240,Silly - Galliéni,48.835583838706,2.2325500845909,25,,9,4,10,1687822044
501862076,Place Nelson Mandela ,48.862090937689715,2.196576297283173,22,,2,3,17,1687822076
207633746,Grande Armée - Brunel,48.876116,2.288124,62,,5,1,54,1687821872
16560752067,Bracion - Périphérique,48.826103771275,2.3004549373748,30,,2,4,24,1687821672
210566542,Square Boucicaut,48.851296433665276,2.325061820447445,60,,0,0,60,1687822025
210565680,Vaneau - Sèvres,48.84856323305935,2.3204218259345537,35,,7,1,26,1687821908
85043758,Guersant - Gouvion-Saint-Cyr,48.88287775178599,2.287667370814871,36,,9,4,22,1687821539
54000559,Jouffroy d'Abbans - Wagram,48.881973298352,2.301132157445,40,,1,1,21,1687821931
210397939,Thouin - Cardinal Lemoine,48.84504716661511,2.3494647851273465,17,,1,1,15,1687821910
82405965,Froment - Bréguet,48.8570414504784,2.37289470306807,43,,24,3,13,1687822024
213682736,Morillons - Dantzig,48.83310149953933,2.299380004405976,52,,13,10,28,1687821971
128986726,Boétie - Ponthieu,48.871417284355,2.3076787590981,33,,0,1,30,1687822024
54000581,Croulebarde - Corvisart,48.830981659316855,2.3481646925210953,34,,16,2,15,1687822063
13105968,Le Brix et Mesmin - Jourdan,48.82234096593411,2.327861653302471,21,,1,0,20,1687821781
