station_id,name,lat,lon,capacity,stationCode,nbMecha,nbElec,nbdocklibre,last_reported
213688169,Benjamin Godard - Victor Hugo,48.865983,2.275725,35,16107,2,1,32,1697986854
653222953,Mairie de Rosny-sous-Bois,48.871256519012,2.4865807592869,30,31104,4,7,18,1697987079
17278902806,Rouget de L'isle - Watteau,48.778192750803,2.3963020229163,20,44015,3,15,2,1697987147
36255,Toudouze - Clauzel,48.87929591733507,2.3373600840568547,21,9020,0,2,19,1697987190
37815204,Mairie du 12ème,48.840855311763,2.3875549435616,30,12109,1,4,25,1697987234
251039991,Cassini - Denfert-Rochereau,48.837525839067,2.3360354080796,25,14111,2,4,19,1697987190
85002689,Jourdan - Stade Charléty,48.819428333369,2.3433353751898,60,14014,6,6,48,1697987213
2515829865,Basilique,48.93626891059109,2.3588666820200914,22,32017,5,2,15,1697986986
516709288,Charonne - Robert et Sonia Delaunay,48.855907555969,2.3925706744194,20,11104,0,1,19,1697987155
120827885,Messine - Place Du Pérou,48.875448033960744,2.315508019010038,12,8026,1,7,4,1697987124
66491398,Le Brun - Gobelins,48.835092787824,2.3534681351338,48,13007,2,4,42,1697987058
37874517,Saint-Sulpice,48.85165383178419,2.3308077827095985,21,6003,6,4,10,1697987196
210403080,Lacépède - Monge,48.84389286531899,2.3519663885235786,23,5110,0,3,19,1697987188
210561800,Saint-Romain - Cherche-Midi,48.84708159081946,2.321374788880348,17,6108,3,0,12,1697987166
209063434,André Karman - République,48.91039875761846,2.3851355910301213,31,33006,2,0,28,1697987046
94555589,Pierre et Marie Curie - Maurice Thorez,48.81580226360801,2.376804985105991,27,42016,13,2,12,1697986942
244498842,Bois de Vincennes - Gare,48.836022242886884,2.4708339950830287,50,41301,0,1,48,1697986654
210405211,Beaux-Arts - Bonaparte,48.856451985395786,2.334851883351803,20,6021,5,0,15,1697987132
43195240,Silly - Galliéni,48.835583838706,2.2325500845909,25,21010,2,0,22,1697986786
501862076,Place Nelson Mandela,48.862453313908,2.1961666225454,22,25006,1,5,16,1697987116
17486274358,Jean Rostand - Paul Vaillant Couturier,48.908168131015,2.4530601033354,40,30002,6,5,28,1697986769
207633746,Grande Armée - Brunel,48.876116,2.288124,62,17038,1,1,60,1697987091
16560752067,Bracion - Périphérique,48.826103771275,2.3004549373748,30,15202,3,1,26,1697986964
210566542,Square Boucicaut,48.851296433665276,2.325061820447445,60,7003,34,4,22,1697987216
210565680,Vaneau - Sèvres,48.84856323305935,2.3204218259345537,35,7002,10,2,21,1697987202
85043758,Guersant - Gouvion-Saint-Cyr,48.88287775178599,2.287667370814871,36,17041,1,1,33,1697987016
54000559,Jouffroy d'Abbans - Wagram,48.881973298352,2.301132157445,40,17026,4,0,34,1697987053
210397939,Thouin - Cardinal Lemoine,48.84504716661511,2.3494647851273465,17,5016,0,3,14,1697987119
82405965,Froment - Bréguet,48.8570414504784,2.37289470306807,43,11025,16,8,13,1697987219
213682736,Morillons - Dantzig,48.83310149953933,2.299380004405976,52,15047,2,0,50,1697987041
128986726,Boétie - Ponthieu,48.871417284355,2.3076787590981,33,8050,5,6,20,1697987227
54000581,Croulebarde - Corvisart,48.830981659316855,2.3481646925210953,34,13101,5,2,26,1697987219
13105968,Le Brix et Mesmin - Jourdan,48.82234096593411,2.327861653302471,21,14108,0,1,20,1697986941
653208733,Romainville - Vaillant-Couturier,48.86785,2.446748,38,31024,1,1,35,1697986823
27415224,Bir Hakeim,48.853844054333514,2.289705348222022,33,15026,23,4,6,1697987222
52393,Grands Moulins de Pantin,48.89738369720229,2.3959985375404362,50,19044,12,28,10,1697987188
123095125,Alibert - Jemmapes,48.871044051984,2.3661044619878,60,10013,6,2,50,1697987156
129094535,Porte de Saint-Ouen - Bessières,48.89792240854517,2.32851451022192,42,17044,3,0,34,1697987228
54000612,Cambrai - Benjamin Constant,48.89594736851349,2.381133802246315,43,19033,2,2,38,1697986754
80101533,Chazelles - Courcelles ,48.879406604954,2.3034455627202988,35,17025,2,1,30,1697987235
17486876370,Moulin de Pierre - Abbé Grégoire,48.822036188382,2.2754641655975,20,21326,2,1,17,1697987218
599135701,Ramponeau - Belleville,48.871031137596,2.379056852114,44,20143,0,0,43,1697987180
102747146,Lagny - Victor Basch,48.84884147189881,2.426325418925233,26,43002,3,1,22,1697987176
2515403527,Saint-Cloud - Hippodrome,48.85772148887421,2.2549109905958176,30,16138,7,3,20,1697987215
653132534,Louis Lejeune - Barbès,48.81807418981508,2.3267009854316716,25,21216,2,0,23,1697986948
506455295,Général Martial Valin - Pont du Garigliano,48.83823094269141,2.270506024360657,16,15068,2,1,13,1697986955
1057149522,Rond-point du Dr Albert Schweitzer,48.78980918988166,2.3143940046429634,22,22207,0,2,20,1697987011
210567545,Raspail - Varenne,48.853147816545,2.3263905197382,18,7004,6,4,8,1697987226
653197324,Théâtre des Amandiers - Palais des sports,48.892648526839,2.2136941552162,23,92002,11,3,9,1697987225
